temperature,humidity,occupants,ac_hours,refrigerator_hours,washing_machine_hours,tv_hours,lighting_hours,computer_hours,other_appliance_hours,previous_consumption,hour,day_of_week,month,energy_consumption
20.022453522455805,85.34605701936746,5,3.6827032544512095,18.66982012302527,3.293905503952853,2.501341043370423,2.3238613606056284,7.990698291784977,5.2390641263465385,4.982801509143372,0,1,8,16.1849417993037
19.682136122299948,34.364096866720104,2,6.462525176571905,20.646208835073722,2.713158994308729,0.047661304815364014,4.796518990453055,3.5656105998508547,3.320407626423525,14.433543980181662,16,0,3,17.58486400878442
32.0193826291824,46.83604879427496,2,0.34750081734046034,20.123224460689418,3.356274301670732,3.9661034205540036,5.898727229197518,6.892768043966564,3.649941725072398,2.427830516972302,10,5,8,12.20068435000835
19.45526012728387,50.99627121424284,5,8.888842740838326,19.33989028364403,2.8779498814304483,4.851029839390655,2.5779304932003066,1.8695134380153322,2.202388143600249,4.903547140121343,14,5,3,18.996306286169023
34.437201185807126,76.94554873276726,4,6.4159732934486495,21.85307647170189,3.587738482035664,7.428037456552986,10.881728908306316,8.133932999339455,0.36186230414639287,2.478084217482572,19,2,4,20.44429328172898
32.124844543129925,89.55087720971828,5,6.435544669564192,23.705468928886994,0.6015930904531213,0.6662696094429998,8.594373965608348,6.573390218490106,0.4514896979806713,14.564710336643657,15,4,12,18.851687647615353
19.626975612837995,44.44023088542919,2,9.021761599774837,19.24268084129752,1.550966113307494,9.239894123987114,3.405093217109937,4.38829379467065,2.5222952497665645,13.328843755398339,20,2,12,21.51236324038763
19.69675428170384,82.45844004822484,4,5.083471749073432,22.270745039390704,1.8564431755632769,2.639584682470415,1.6194772715711312,8.645173155467031,1.0649632704575738,14.377399655418238,8,0,4,18.03686659455179
37.73279157002351,79.83736562590748,2,4.105166403625505,22.454285335540458,1.1906551790328543,3.667206901282478,3.4544079410700927,1.3923450130090154,0.6255753572063727,11.29545481496566,11,5,5,15.96798385035057
25.485415915122406,43.479443858505995,4,8.661287522923162,20.988723098555173,2.9014657925977763,0.48362465595261805,7.475824586917013,8.457856324363028,1.5734612689870757,2.356512855358377,1,3,10,19.16493337676426
25.412842941337818,53.95995481195335,4,7.424205118713982,23.3860100766034,3.6497552507565607,6.531364108181234,9.91690365972343,0.2388640652226781,4.45227816360406,14.10952652423325,14,3,10,22.888461195236793
34.25599134515005,54.580372157551146,5,9.48975664964901,23.79834039638904,1.6499287970771053,7.0892279738986685,6.038019084661926,7.532004043267962,0.4381098263827765,7.472386031850618,8,2,11,22.49892429846818
36.94497154767717,88.6932401115935,5,9.401218933105326,20.173478712323096,3.7661678583918663,9.287912172897656,1.2299360820541683,5.733640767453679,2.689355455427076,6.786611297711688,15,3,4,22.98212476492492
37.720021276457416,40.853514082733895,5,3.8232616456024027,21.906199788019126,2.0670756285762266,3.368290033152288,2.991778396933083,6.967232732206092,4.956522957384172,5.693720718215484,16,3,7,17.001998454241807
33.067563705178834,77.94947826628692,4,4.469862901414179,21.973275707400674,2.0900625072642045,2.5736872987823345,4.141727032674629,4.123445257310657,1.6075488908431728,5.728371754688414,19,6,11,15.370788707048579
25.525191710618316,50.051562850386595,4,2.559849537907785,20.421813157515025,2.400878162711026,7.260865035708707,7.63363504453232,8.644411258921632,1.8112452913824748,12.408171176245881,22,6,4,19.665568984579917
19.670014333973377,73.85222074656963,2,6.6064788913856765,19.900746446967684,1.0733242604773015,7.068008884429279,2.959720504340103,3.131490241398133,5.3052436716240186,5.332933218798694,3,3,11,17.486250077386348
33.542938318548735,55.20066025773977,3,3.6454197008888656,23.60246518936688,1.533442076540148,9.37124057853387,2.8071407118467024,2.749552851985274,3.9000214815825576,4.888106746700723,7,1,1,16.07965180937694
29.1680849947161,64.70158578699241,5,7.861006466076711,22.73988929587605,2.2129498115419786,2.0531862423328393,3.434422423454331,3.017506457478424,4.786272570802882,11.0742551619051,6,6,5,19.439584017782828
26.484440184939526,79.95670639956786,6,1.2155076073091053,18.686787395847265,3.767931542293047,7.052926226945352,7.110348533442587,7.743638428425841,1.735225299263014,5.73701985852883,5,4,12,16.37650431458214
36.12708770189472,78.24993389903304,2,1.164028511657459,18.71930442950932,2.5707703138208737,0.6686857718935424,5.911563407306005,4.952917313507124,5.980677145256158,2.170702189489986,4,4,8,12.279926043355271
20.223949646123028,81.98539101238201,2,2.0445538141939688,23.53525661311696,1.3324662315548381,4.803681067572186,10.09963143962929,5.370853258541466,0.845378219459864,14.112963031996529,9,5,6,17.524144267259047
27.852502085817182,33.57703952067954,1,0.8429218843741348,18.488458590161546,0.041874293266010554,1.1939077726570835,8.375187772959753,8.316554184088552,5.771622525625712,6.076330530785477,2,6,4,12.612380509105805
18.227072895348382,71.5230331823847,5,6.2003160767823475,22.130528077458997,3.9266625997196227,6.531459880944719,8.001862463475966,8.333655523166117,5.412594714910119,11.936906874285283,23,0,4,23.21957648378051
27.373212839882527,38.39924260330577,2,1.4735276601673863,19.36054948166647,1.9719382312735818,6.014667616916858,1.8558007440553634,1.6173810456844429,3.311367894631254,8.096835255179274,19,3,1,12.13147486372962
19.126065513636746,54.94911408110466,1,1.5996291746765423,18.21111205644971,3.753980633323084,0.48832933629728625,0.6627335833462289,5.497676728883171,3.5117788797428835,3.74303764123397,23,2,10,10.5236245763719
20.376358325361437,62.91530490328131,6,0.1422822372916599,18.35782527648054,2.1973809353402114,3.1961782258475613,6.119986374711258,1.2601820643380324,4.650287270863677,10.605067100156859,16,3,1,12.716496943934313
20.350524935542097,54.16436908480985,6,7.820900146236099,20.241132622077373,2.421859440889155,3.950336322767527,0.8596999844584339,8.685284711947578,1.8406926371523629,5.010277750523475,15,0,3,18.574901176686218
30.984206042321272,61.17670054818045,5,8.12296055423481,18.46553071013619,2.8476490236158885,2.4806026951296447,4.368214991116036,8.370057020975377,3.1648186923270947,5.742932374155411,10,3,4,20.295231206790284
32.92089758530847,89.79157852791715,4,1.620224163644397,21.579835199600723,1.2839029346576223,0.38670044018810135,0.3133481803390632,8.493488582211324,5.414254762377028,2.4212827328141624,12,1,4,11.668298128208669
29.667375301943192,38.11303882277129,1,7.395244342672244,21.883527068244454,2.795935842700138,3.1882189610605884,2.121707719558214,7.048585003799667,0.4094942234091665,2.2132435514781905,17,0,2,16.124493392451786
37.24345096949084,70.52736272018554,4,4.335451231573596,20.240811431898294,2.1071676394055348,7.926249014508286,1.3244144242707279,4.668773060424564,5.433172016143317,8.67705294378664,13,4,11,17.942347785701312
25.49741159047408,53.76005798313692,6,2.3959488296539133,22.457268454310103,2.6899197983300267,3.6010908859164257,9.611820047710497,4.047212263445486,4.372667635735485,2.7513338154721008,1,4,9,15.955731605886765
23.714241725637216,37.980587934439725,6,6.213846080738289,20.940255121017465,3.34333304363936,3.233697552343533,4.153513830793844,3.952245639136099,4.619068973636805,4.722428436055353,11,1,8,18.593194893756348
35.3719825637892,39.52420580245857,3,1.784840743470848,20.581371020412494,0.7369165210879358,9.417531379115845,0.9461582192639595,0.662127886087609,0.3883086182025961,14.009492972972309,21,4,3,14.1278753403825
22.47191677038905,86.95638637473701,3,7.568836076530355,20.44192853274075,2.454203641343039,0.416307187145013,3.185762454476151,9.48870286464511,1.1265400134298627,3.077120961819311,20,5,11,17.31131024492269
37.264450788812226,82.77608980270571,3,0.476152275705517,20.586638924073224,0.20844531443934633,7.672881956419831,8.193697032838912,4.502756567234685,5.55157079599445,5.780263482082089,9,1,2,14.770960421198563
18.243089493796326,84.4225176249013,3,9.591309329279143,23.80732589960651,0.4084603557961475,4.830935983143499,8.947623266068266,9.301148992783792,0.7443086908387999,11.444866107796202,6,4,1,22.428960828843024
37.397576534152776,89.4919665496432,2,0.7187525370862446,22.088442360230626,2.698376942942348,9.444625075105407,1.4383815581942563,8.792575391617268,3.7870971334700156,13.496226137025365,1,6,10,17.480162659286048
18.863198239011524,42.498923400511075,3,5.794484192486897,19.8912590829666,0.28375060723327783,3.934707441633918,9.342797279207202,8.286103877920144,4.696155298155228,2.600744943729139,17,4,9,17.473559667787704
35.82286227396142,51.3263602418437,2,9.021942901223785,22.40315922123339,2.3814311192558955,7.080423370055218,4.4467098986049365,5.883088848308269,1.3876921470274768,4.410713752321414,16,5,5,20.57596139664777
28.554022181725998,70.153141795492,2,0.11904468847850347,19.981604329937497,0.8800503946055418,0.6993536439051484,8.15259202722004,1.0155588595064058,4.192741267708664,7.042484721795181,15,3,8,9.561057533391908
37.85929592238601,59.028152391638834,5,4.98514460989057,18.754289446708057,1.216339314046992,9.28772425583881,8.058093471563328,3.239114495515362,0.39345907977144634,6.692925057640182,1,6,4,17.703251908319455
19.475931294707976,55.10337200270001,2,3.500069643106799,20.852162144733896,0.5185460085897056,3.4454266679859256,9.523112652931673,6.035862092860723,2.9926104182558566,5.7508345524707085,10,0,2,15.259254796992462
29.077085688026415,51.46867496013559,2,5.803321902579091,22.506143154830482,0.9946699446913572,5.240045757842865,8.366193363708554,0.1345580841467109,2.0065987064981483,5.149998674175741,18,4,5,16.26473431384196
37.38605071238198,65.62683791660713,3,2.254573867376587,20.265959465323927,3.285167139277312,1.3848160876296711,0.4664202800700026,0.42630913668497583,3.874452104152173,5.492564852036581,21,0,8,11.708842496838479
28.461956883402976,64.53560571840492,2,0.6489921723172476,23.21504485228406,2.55551362242611,9.455578712202408,6.2337733306745795,6.7766338220057785,5.334029076426576,3.734532503758318,6,0,6,14.670167238945803
30.58797276270525,39.687470043854404,4,6.25933036848707,20.321716224526558,3.799039178851419,6.729704039298935,1.994174081651662,8.882028515018462,0.7529455087399295,4.123246092982835,21,4,8,18.418717344873865
31.914973779692343,58.30439025110634,3,4.168492394934025,20.099034153040392,0.19497942141502111,0.5394747683611223,11.639574449912281,8.551631293232035,2.701845914833367,9.887969697646046,16,6,11,16.83631634500815
27.090821295355465,63.20830657259099,1,6.224855387062297,23.9894634831796,3.1696479887362745,1.5520677917928338,3.070014462133174,1.6814527647741206,2.5391628390210785,5.79848458288842,14,0,3,15.634456423077697
30.55116160168127,64.21721632388343,3,2.1053914683784294,20.89483213794039,2.7963087331176983,3.998339976426497,5.0412882152306775,9.112334525923412,1.9427714303635286,7.195908514890446,8,5,5,15.590756905096422
29.686286238462003,42.60643157474111,2,3.3874126295348184,22.831327258281036,1.0435692207901441,2.167710123842718,2.360425821281249,6.963022006512707,2.881000593004197,7.355563079182103,11,1,2,14.534636085898068
36.02316020981978,74.53628353513722,4,5.616813893646103,22.829928336359536,2.916666811242338,3.046255695163306,1.6150696058155587,7.163259543256837,5.2843708670937986,3.4265874572432797,7,6,12,17.246587066239282
18.908927606829156,31.511945689264177,3,5.931127783247273,23.558216022595076,2.866194199658481,9.974911608761765,7.2111552072445235,3.040412007374149,5.841971602595096,12.653419268134323,1,5,11,21.61504293426341
23.619263791844606,51.28991133258976,4,3.7231480777426516,18.509370326701823,1.8373808122349753,6.586486971498026,5.918155784898248,7.159967756838183,0.017057324303101806,14.432675679742939,16,2,12,19.089517114070603
37.008229681531176,76.81275891213801,1,2.800532056165564,19.627321658561055,2.754558475414836,9.22217602314452,4.495916809236496,7.097722775838923,4.434189258678757,5.426044144800035,15,1,3,17.500099062294073
35.80527567781833,63.83357526332414,6,2.7370062948859584,22.606488549278602,1.778323612060261,4.35798374854329,1.0250282658183036,5.9466552561312,3.690487201878125,5.8273324142964515,22,6,7,15.562646373145375
27.11313505571426,45.66974595065162,1,1.7469935142089843,21.37560895439139,1.3421823842314886,7.1028228449056785,8.831512376022815,3.5728840325904354,5.967072883118071,11.010999571836793,15,4,1,16.70917832008051
30.402651956030734,71.69718716058287,6,3.2540496232958716,21.357689654127203,1.8659638413476647,4.5969029216128865,0.07027557478102686,8.110144376849608,0.5395883753320176,3.0476489560604096,2,1,8,14.186912869422958
23.54762365962265,64.0434566493644,5,1.9944033701321995,18.997291811221444,3.580517925971165,3.282245428550241,5.49193905995182,9.37517937980269,4.868077809466218,13.795198165034359,18,5,5,18.332713577845837
21.762423194475225,77.77461656738323,6,6.3381540622994486,19.68691808468358,1.5383351714408726,5.191731465010562,7.5908637695440095,8.698884250269964,5.6035690767317945,3.5676609940107005,15,6,2,20.094054318351564
27.273968098799642,74.1015111713894,5,5.690669982420896,21.128004514300407,1.6147527098266554,4.273110417874867,5.168530027312162,2.4297919421305805,5.472693791536903,11.516812121835605,10,2,3,19.472733493507125
25.067044560521055,66.60647532217408,3,3.8258882367092006,19.663088188047727,2.433612910488201,9.805406486806937,1.51450780693433,4.45673829049656,3.3634362253068915,5.78969598704026,8,6,4,15.956718933578747
29.67312223701744,59.29066051864884,5,3.2583001993739447,19.26169675619229,3.0119979017344853,4.961664052164009,9.33899863422042,3.4241435229412156,1.9653368701003056,6.202441337643682,13,1,2,15.95014325670407
19.554692739299696,37.9909275400514,4,2.376142001946425,18.526536334619976,2.938483441244626,8.111131328987955,3.8873274276434606,7.0747955020961335,3.839423022185303,3.8309803887402376,1,6,10,15.06484329623993
37.487896153323334,45.679981073123024,5,5.354583089593412,18.934356071540073,0.079194920472629,6.668194682958485,1.6170666141831966,8.314903376710063,1.8364319713394028,10.402391776908427,12,0,5,17.77728575419102
37.72421488959206,55.14596837502512,4,9.189027643456884,22.61320657495184,2.7496613320754126,4.796272372174225,6.603189776956846,2.1579613243946874,2.4736155558023984,12.334926695640274,4,6,7,22.586485955387218
31.963234280394904,65.95795722038332,6,6.857030513889372,22.312675083508292,1.8022161923957074,4.741500724663361,0.23005869076818275,9.472755353525583,2.6743499087511573,14.353140481137077,19,4,9,20.9337472601138
28.72192732688241,60.82247131291829,6,7.444147140355674,18.27500210609227,2.09635987021783,3.4189011706203765,3.8887642889393335,6.773291332995683,1.8117010584875806,6.310142650210134,13,0,1,18.282501805914904
24.190552325726557,47.29107155757177,6,8.343778636564078,19.219704512064666,2.246653347771917,1.0698180763205611,9.007708435120811,2.184478715768706,2.050964188464147,10.07535183238975,0,6,10,19.35552377476972
34.27590039413897,30.387861467382635,5,3.5163497333784877,21.3627320803963,2.9268784684330615,7.614693289373168,10.952535952370093,3.710946113074267,0.04387871380310737,7.394908327657593,5,0,6,18.589862020269297
31.694623451077586,59.77435331404884,6,0.6287578211448763,19.935767065420638,3.325331934433252,9.18094793200539,7.100729513285856,1.046068580565489,1.7824731825698876,9.251967745630221,21,4,6,15.938712901090527
21.252338786897827,47.137559313734585,5,6.225588033216443,22.939497616077183,2.585043778528944,2.1795485466011764,2.6113390247673824,5.970689850296086,2.8338322449600506,4.118112479952303,10,4,1,16.834461451647822
36.21854368987685,74.0764980426321,5,1.8867229122803264,22.709935845972883,2.255628883224005,9.256734939291974,2.6400018085697576,1.6919152279262406,1.038044221304164,9.562787583612893,16,3,2,15.806303483915263
34.45074485846338,31.43677591622901,2,5.690436499956663,23.34948334774866,1.4950770192508074,2.3230421805827817,7.246459970548768,6.9308993816304145,4.833507461118009,13.038069499988008,22,2,11,20.01815567733768
36.99599826583848,65.08966867834745,2,7.395102331570648,21.377587389030694,0.5515128769277902,5.300791019837751,4.881140482064756,7.372467432246549,3.225822132771452,13.227491004853817,21,6,8,21.875289654892836
32.5143901677672,86.48845425036393,5,7.836383021478365,20.11245887885459,3.834310726579456,3.4362199612713784,2.1271715853108426,4.793348183234317,4.763284009076896,8.284061258873109,13,0,6,20.10717170539151
30.268303918715798,40.46455602668997,4,3.0183912024751547,21.636388177109506,1.8473691693012304,1.1450878591225822,9.448764476084644,0.938167711441853,0.7686205942283479,5.064704050803923,13,5,1,13.343779629471982
26.364860725812377,58.29896944503572,3,5.1243323256931514,18.534820078472748,2.264848977989573,0.5283837495554733,2.4029164380147665,6.1087318997155124,4.923067546551728,12.876826662970615,19,0,10,18.229942368554465
36.65456966708027,35.48531950902829,1,6.209650962771923,18.057516106448805,3.0042925577456687,3.6534653214422743,3.8596900157807825,3.722052521238144,5.74957756311682,14.992570718822057,6,6,10,19.46099468912034
35.32127779000817,67.54091473568116,2,8.194807217006218,18.102561120722132,0.2736419399193166,0.4734386454943995,0.737153265337251,9.496474712140463,2.114723916219571,6.9030753450287765,18,4,11,17.39463106437844
18.904373402123788,63.031900835773534,5,7.613886651049474,20.445257627605297,3.420044036014926,1.042064375378513,8.416465357231944,5.1320570670204155,1.7037144268054285,14.016793167150226,21,4,6,21.853976014105655
18.52733948994504,54.441931452769936,1,9.879753209773703,19.36846556461838,3.1881029733696296,1.4229757879798421,3.3033351312257664,0.7226606886417397,3.880989257022867,14.78498161373419,5,6,10,19.492192874867545
25.52926733756099,61.28262128842447,2,0.08084676530010881,18.944026234800287,3.0977143276393644,0.019157061789990548,2.7944035481800937,6.360490831971792,3.8154846632544293,7.142972715427369,12,6,7,11.314641983614665
34.21106661563665,83.79447950814061,3,4.37489440863133,21.691956093709024,0.08793082693763354,1.5325221584365345,3.6402994322670414,7.793537025264985,0.6748082334252878,11.311697420354514,9,1,2,16.206947182271232
37.74552258629889,41.77765813866402,4,2.560444863761279,23.970570255679085,2.106075405641657,5.772786803783746,10.489566395672496,1.6050280940560246,5.560552708204711,9.554202541327891,21,0,11,18.40271292542625
21.008337822070565,31.353870702320833,5,1.198933871448734,19.06651922169322,0.21707348292974737,8.195231220959364,6.216222845673968,4.490573643443864,2.874336932226959,11.388517953057258,18,0,4,15.174410744854502
29.8826143070427,81.69989308194606,3,9.115153281671846,21.278528545283635,2.203490315389165,1.9342995940806984,1.8946167584063591,7.431969532378214,4.58649848814357,4.003985549695363,9,4,7,18.33483663786354
25.61781713262043,64.62702494327439,2,9.979620660956863,18.718365083999362,2.87379330502209,0.8087260384750028,9.293770647416144,0.20493615388880837,2.155906057101417,6.767357915542966,4,5,11,19.071187279262038
37.398287956292066,83.43950732771054,5,1.8059620790472364,23.605418646432835,0.48740100103369155,7.295141984358722,2.5014389475538237,0.28969796097377043,1.5692198517346525,2.8163745297907363,12,5,6,11.519973429276043
34.84237846271417,65.81671340479036,1,0.384333928013636,19.75053101142351,2.7795324219091544,0.08162711457216032,4.949713778274882,6.769120668828613,0.6676313765148134,9.97180977771262,16,0,11,12.2144363179003
34.76657409422276,78.60966539758215,6,2.7505444768050036,23.27003892026027,1.7981313839412287,7.341621020363812,6.816909830974341,7.251264983250967,1.6471122885777638,14.047053575735397,21,2,8,19.41279787063053
27.373863195899403,55.78040180130888,4,8.348619180663956,19.698458635502263,3.24621172271128,1.3111723586688129,7.01331497675652,8.458694373197217,5.960586873157778,9.28368219322153,22,3,6,21.38965605935011
26.296390046753302,74.99159587729613,2,2.9389008319931675,22.836314881120316,2.134355757521204,2.2828506211940347,0.8283853980872564,3.995998157926274,3.9477611032998827,2.9143110668937537,4,4,2,11.879245078083745
23.468141438614126,84.78248801339136,4,0.5690148049762156,19.256288000674637,1.344486143338595,1.2006991088802954,10.041653900436513,3.897766650455056,4.816693980255416,14.094906198688975,20,4,1,14.941681637070227
19.127509933018544,64.32737782333237,5,0.524921839530299,19.756736580920666,1.3279662536948345,2.4733815705139452,5.753169119254345,5.523679727296575,5.751054771320903,3.7285438384040246,21,0,5,12.172522225195364
35.29444752510106,40.84710903374277,6,4.274228023694365,19.154852192421803,3.589946080030336,7.981759384617949,11.871128396614711,7.573269550349312,0.4739481107755039,13.478238577516048,6,6,11,22.75221221909622
34.258020182601555,46.12785690181189,3,9.318257230616197,19.585559267097935,1.8114863383405293,1.3254410512507575,8.609308895371106,6.409921969382192,0.9881665544099616,11.284954194769803,19,5,10,21.652154298257543
37.99435346572261,41.918674613844345,4,2.8592044163963193,23.009194531999892,1.6230155887056839,9.941656322935339,11.910826851407018,3.2732330384385264,5.567794151965709,10.27278081853305,6,3,12,20.94749697677
37.93273674147811,44.81142165574397,1,4.271576807010438,21.834194985280185,0.15949448919166231,3.270977760977919,5.441702976781315,3.465472564358447,3.387322089959686,9.629018769124574,14,3,10,14.922254177341413
29.10863411205255,48.38492696106218,2,1.0193380538260854,20.435278013023343,1.4572984204616066,9.21968125508329,1.689376886888136,7.63004935567106,3.8090952324350633,3.7049397929389816,14,5,9,12.957217087969143
33.379748303610214,63.30802720519131,1,4.935727932689811,23.829126162492937,3.3985082197776992,1.9003307983554663,8.727712524355763,5.346466617616033,2.56580569431837,8.510968780871304,20,4,2,18.2005104591631
36.895314597648564,65.27949776782997,4,6.96547064285704,20.78916916277744,3.0439506261304365,1.8789751994440174,9.333123389797397,0.9797617557980942,4.886572408737185,4.557009498602814,22,4,7,18.459586255415914
34.99294781354823,55.58998483451167,6,2.711503611772196,23.81855982755311,0.883652811186399,5.653356830430738,10.23402321458995,1.529949541522898,3.103465291020504,9.43319033726502,0,4,9,16.79233460999538
22.94696203486395,66.92524678925012,3,2.9671130852868477,19.17952153746516,1.652226492854013,0.5060008490467793,3.6173883072757285,8.511903759383157,4.9567767499159805,7.815468677274367,11,2,4,14.332849222393387
27.01088270620187,34.89449553668196,3,8.419750254062713,23.427830562689696,0.7863187043269955,8.010028976355928,6.128207809383924,9.988034316984919,5.953119621474249,10.835782303263427,1,0,4,24.461663062929226
20.5831883030299,35.2672942234896,1,0.10363722347177085,18.08293322458497,3.8168672673388273,4.396152506680538,10.290066880324776,3.3568290574125492,3.880360705618574,14.772461388208727,17,2,10,16.451602820413026
37.08102054517445,40.30976762145951,5,6.36470708550097,21.271819214194544,2.3924715141421427,6.991964733528545,10.37683483934279,3.8670166155682537,3.1728815030081856,6.693200247004388,14,4,5,20.920032498477134
30.123492689017603,61.084649882420685,5,3.9388463494161696,20.53831436575209,3.0174191701941946,1.7463220349601938,0.3082061166736909,1.5448802478958623,2.19094712559136,10.017275452419518,6,3,6,14.508116788364479
22.572856110069253,42.839680721898816,6,2.98380513561469,21.150527072831878,2.855234598707116,6.423573507861904,8.051001408641898,2.3571308406042157,1.1681786548718855,13.23729004493674,8,0,12,18.09497028207224
31.434013688117133,46.99706420955464,3,6.5759383224387715,21.320668991686194,3.494757453560334,5.940706543516936,7.220248194849383,4.246298457758879,3.939946725333428,3.208046236161839,22,0,7,18.919048951951968
30.362564809157917,54.01877017037964,1,8.346685217897052,20.334188124406268,3.7973111141818374,7.5566125191794375,1.0000533283344701,2.8438964441076253,0.37582315018526535,12.4031987964768,21,5,9,20.3744210787819
25.163254360656808,78.7119674406228,1,5.583921163286737,23.989187081316572,0.1297846951028978,2.974012926509706,11.161632954143514,7.01424854590515,5.73772551200544,5.112524619493942,2,4,6,18.08399833165333
20.27115184399258,30.831728154771607,1,0.3109462194305601,23.859043141803756,3.9012047195998094,9.331655749715091,5.344467526110845,5.378494415041681,3.885331233025373,9.023588241680889,20,4,3,16.53808183304202
31.431463911855992,68.96272921419734,4,4.614011908255761,23.77047226022757,3.4821698524235183,9.61301069395732,8.091092521528864,8.222971282932438,5.756176639607677,14.889518700954792,9,4,2,23.722160286987044
28.406154018075867,70.13259186244112,6,4.627599408939731,23.87451028425953,1.5317896347923852,8.681236112213547,10.593573546037387,7.245249177190194,1.6336470617756544,14.79267702398738,1,4,6,22.955047033758124
33.44636783471279,77.9193468213982,5,5.437984948046078,22.758074392616393,3.348276970228282,5.720337661605418,1.5614528503666203,1.281006119604805,5.67909488370533,6.105369313260733,21,6,9,18.08895167666656
28.403270022239866,85.9651763436188,5,6.709589010435523,23.93154287415799,2.946231929323798,4.202882706613505,10.270117722056808,1.2338896557671875,3.672750853122583,3.712918430131566,11,6,3,17.58969784180721
35.043630006370805,31.20827093695739,4,0.19318403534340445,23.354161351650852,3.172457506758767,0.5799241856995485,8.691667556773883,8.95648638507457,4.861583796915734,14.196405477917626,6,4,4,16.916382314553086
29.03813677548971,39.22702233079297,2,5.020126243997504,20.495595822194527,0.8827641313562213,9.472278014609897,10.075107863485913,8.195112394477025,1.0735398162862198,13.615882654986049,4,6,3,20.99300827121037
29.218759430707728,83.17027764335958,4,5.883077693805907,22.708662650300447,2.5942548077426615,9.517813436983669,5.9380284620864465,4.679173231627089,3.0006622287469344,10.008414651086428,3,4,7,21.440104814850663
35.533072053166904,57.511113731220924,6,3.4335338641605198,23.472407070753754,0.10370357719716328,0.18688454979683855,0.4018182424529346,1.3036413477397257,3.413762196516818,2.4213350548878037,0,0,4,10.602093160381905
26.06965732424794,63.87543833600781,1,6.683652265904331,22.275636441522554,3.3929165302113953,3.568875466407201,8.046190124527582,8.985762906858053,2.357126548921433,11.766644213194608,14,2,12,21.432999542579687
20.680304569012815,69.78163222338884,4,2.2817771712917114,20.536694043393624,3.8041718899031562,8.800363682582619,4.494389141042095,2.3070055737593007,1.5193964113084792,4.091117772138218,8,3,6,15.10256384854734
18.57565352626678,70.74399626973823,1,3.173723330674516,18.39474145209855,2.6484937625411518,0.808520330396183,4.8289900123546055,0.3553477462965471,5.428648448998697,14.25927653210659,5,6,6,14.633947892768171
33.10274511347238,85.90442419899048,6,9.62755347424326,22.858181622363524,2.0506786127040084,1.9656637671020738,5.295146418076568,9.242395249874022,0.5103532896305141,7.656638907362042,13,4,9,21.50184936263029
30.406191027069294,89.81696504470017,6,3.480703708611401,23.71645723875882,2.9029243574522847,9.786773168195907,5.914915629381812,8.08935620723011,0.9239225466105334,9.99650290625356,1,3,5,20.562565239014457
32.08159536198447,73.20944765585642,3,3.4650088736574505,20.17477956137956,1.3054451528984679,8.472888121203486,7.943210790791243,6.934816923184483,1.9230631987908067,5.654039201873787,11,5,7,17.17646540022499
22.259283230178212,47.233272552309046,1,5.956806358231153,18.911436305933638,2.505551183250152,9.120634940837636,8.721308115022493,0.3403035735203508,5.5186200089823565,8.175986471338348,22,0,1,19.631591154644052
20.727429511735394,82.78514413766061,5,9.709753298600601,19.959023036823336,2.875891757225777,1.421544186553172,9.322107436339504,5.284311783927091,3.3852622218056294,11.810261541854844,5,3,8,22.598578391558963
18.29089331335764,32.9532548724457,4,9.830804459530004,21.495734149069477,0.5707231259247503,2.1131595896684496,8.059274293217658,6.536361550837712,2.239042150985735,8.39621531212564,12,0,2,20.913531420138185
25.011751176131938,43.86485117246977,6,5.796579636763161,19.901574019693417,0.5602720219863695,6.054165843517491,9.641753039048922,7.593472407820315,2.416069291304602,13.013565283096192,3,1,4,21.705616825824592
29.79835373709266,83.84314304782289,1,0.01087019804932532,21.663712381178122,2.8645527108572275,5.017382210026992,1.4657904946872136,4.710738847985237,5.026665554793379,11.26935666799445,21,2,10,14.304114420270086
25.844880901994646,45.3714908663613,2,9.006565507683996,23.801113393467784,1.7271299766619839,2.985033905470489,10.041811994374076,9.53349300081557,0.16067744753462776,3.0056744399591016,15,1,7,20.70453442305392
26.749498440474582,43.239063577304904,3,5.702379645770481,22.024406959846097,3.5568059938436,8.838462997372464,4.647349045913522,2.4478106097317456,0.06803434940633779,9.888860255840346,10,0,12,19.194591203566368
36.08317388987497,38.287517588414836,2,3.6599640828993585,20.17595619771373,1.2477555286273505,9.013886155355731,6.345320109167763,0.6973491736182236,0.27650817680963424,9.963792624584087,5,6,6,16.40258798672576
24.965109340466007,81.54670545881498,6,8.291951410159383,23.614517828829207,0.16972294899457818,2.9168401014661116,5.205352805938631,3.327662450086498,2.8152300037178293,6.951678581084078,4,5,4,19.724165240821726
28.279789783196215,60.00349555146521,2,3.9983245935020504,21.393811612206864,2.5995041169260786,1.5575314059193979,5.708606452898465,6.618048703067126,3.4874963676490496,6.195411058041728,0,1,8,15.200491562562075
33.67306025482286,70.49359218324929,2,0.3404450620026467,18.7702343911954,2.7369569064103225,1.4909242077031348,3.4251322214936804,7.371572042762721,3.746812863047782,2.817538722133966,18,0,12,10.898350529381469
25.930855646425403,44.34398304450178,3,8.210722230570187,20.993886031162567,2.214366435914841,4.8442519539193905,2.0394109295960727,7.384968971148089,4.386822746403718,7.8000342197012404,6,1,7,19.4159587050383
30.441734004557468,75.48242526067298,3,5.458594010197623,21.9218186694603,2.733330582778392,1.3291849540135292,1.2587367965192628,1.1067382762273392,1.1383427196187743,6.375753952068993,17,0,6,14.030780252646787
